customer_id,customer_name,region,age,income
61876,Carla Stevens,South,67,87838
61877,Shane Young,East,22,109819
61879,Tami Hunter,West,20,54446
61881,Michael Baxter,West,21,87854
61882,Savannah Pennington,South,38,82096
61884,Vincent Hernandez,North,39,71695
61886,Alexandra Munoz,West,62,50883
61888,Stephanie Chan DVM,North,65,47377
61890,Nicholas Wood,North,27,32441
61891,Leslie Oliver,South,65,99097
61892,Denise Berry,West,21,62147
61893,Jonathan Soto,West,40,31318
61894,Regina Parks,East,20,54498
61895,Rebecca Rollins,North,52,113719
61896,Roberto Lam,East,42,90904
61897,Sean Cooke,West,44,88432
61899,Timothy Wood,West,43,94250
61900,Heidi Brown,West,26,75803
61901,Jessica Hamilton,East,36,54600
61903,Daniel Richardson,North,30,46368
61905,Sherri Douglas,East,20,79053
61906,Charles Gallagher,South,68,63976
61908,James Holmes,South,64,113675
61909,Samuel Hunt,South,57,62313
61911,Jared Nelson,South,56,103643
61912,Gregory Blankenship,North,32,61667
61915,Jacqueline Warner,East,28,69362
61916,Juan Wilkinson,West,62,115879
61919,Joseph Byrd,North,27,48811
61920,Tammy Sosa,North,62,87133
61923,Sharon Watts,South,68,112367
61926,Kara Zamora,North,34,40174
61929,Breanna Stone,North,23,86099
61930,Kelly Hester,North,66,118647
61931,Stephanie Myers,North,35,36488
61932,Roger Thomas,South,58,63037
61934,Allison Harris,South,64,111585
61936,Micheal Smith,North,61,64033
61937,Stephanie Dougherty,South,19,91470
61939,Jeremy Juarez,North,45,80694
61941,Kathleen Alexander,South,37,119676
61942,Jonathon Roberts,West,27,109939
61944,Dillon Nunez,North,57,79611
61945,Kaitlyn Lopez,North,64,50619
61946,Casey Merritt,South,28,35353
61947,William Stuart,North,38,56896
61948,Marissa Salinas,North,22,101898
61949,Benjamin Hill MD,South,49,42324
61952,Mary Bailey,South,27,52828
61953,Chelsea Rasmussen,North,20,37836
61954,Shelly Steele,South,28,44786
61956,Alan Finley,South,61,112523
61957,Daniel Hebert,South,22,33807
61958,Douglas Norris,South,28,61473
61960,Jeremiah Berry,South,60,46329
61961,Tracy Hogan,East,42,33938
61962,Courtney Perez,West,48,97130
61963,Virginia Turner,West,53,105778
61964,Brian Evans,South,47,69635
61965,Sharon Lara,West,26,92934
61966,Brittany Green,South,56,61411
61968,Brandon Wallace,South,44,112751
61969,Adrian Riddle,North,55,63848
61971,Mrs. Alicia Floyd,West,24,75731
61973,Jennifer Fowler,West,44,92933
61974,Sophia Harrison,South,21,35399
61976,Diane Hartman,West,50,44298
61977,Denise Saunders,South,32,66815
61979,Edward Warren,South,52,63031
61980,Jane Sharp,South,60,107253
61981,Steve Zhang,South,49,110688
61982,Gail Henry,South,34,55349
61983,Gloria Lawson,West,37,62663
61985,Charles Gill,West,61,31116
61986,Gregory Lester,North,36,46898
61988,Jack Villanueva,East,36,35542
61989,Brittany Clark,South,49,90336
61990,Sean Lawson,North,70,36805
61991,Alexis Baker,South,60,80206
61992,Jose Hunter,South,18,117760
61993,Charlotte Thomas,North,38,74787
61994,Miss Sarah White DVM,East,25,86220
61995,Dr. Patrick Gomez,North,62,36054
61999,Karen Gibbs,North,51,53834
62002,Maureen Little,North,59,68087
62003,Joann Hamilton,South,20,111842
62004,Eric Myers,West,21,86419
62006,Brooke West,East,45,105357
62007,Sheri Zimmerman,North,41,119984
62008,Chloe Wagner,South,65,90610
62010,Randall Williams MD,North,57,39656
62011,Jenna Jones,North,65,76124
62012,Mrs. Rachel Allen,South,52,63317
62013,Sharon Liu,North,28,109700
62014,Catherine Lam,South,64,111991
62017,Alison Mcmahon,West,24,58453
62018,Christian Ford,South,54,83866
62020,Katrina Gray,East,46,107802
62022,Charles Lamb,East,47,112579
62023,Stephanie Franco,South,34,94422
62024,Chad Logan,South,60,65632
62026,Ryan Cobb,West,18,117409
62027,Jessica Schultz,East,44,97108
62028,David Spence,South,65,46470
62031,Melissa Hernandez MD,West,44,63022
62032,Alexandra Mullins,West,61,40351
62033,Richard Russell,South,37,60159
62035,Taylor Thomas,East,70,63661
62036,Paige Lopez,South,32,63968
62037,Jamie Jacobs,East,29,52790
62038,Lori Hunt,West,39,111678
62039,Mary Duffy,West,58,115430
62040,Autumn Green,South,19,33326
62043,Devin Scott,West,54,92562
62044,Dale Henry,East,58,95548
62045,Kimberly Nguyen,West,58,43580
62046,Jamie Bailey,East,44,70423
62047,Jon Singh,West,38,74039
62049,Jerome Goodwin,West,18,91105
62050,Douglas Tran,West,54,90211
62051,Lynn Mitchell,East,23,66896
62052,Joan Wheeler,North,36,57379
62053,Charles Nichols,West,43,55548
62054,Brian Salazar,East,33,85204
62055,Mrs. Kathy Hernandez,West,32,110549
62056,Meghan Owens,South,58,105917
62057,Sabrina Hill,North,38,80482
62058,Kyle Nixon,South,46,32677
62059,Kenneth Cochran,North,25,119109
62060,Marc Webster,South,25,102239
62061,Stephanie Hahn,South,45,107804
62064,Kenneth Kent,East,63,86735
62065,Steven Valenzuela,West,46,107019
62066,James Avila,West,25,80392
62067,Jason Downs,North,47,112538
62068,Tabitha Fitzpatrick,East,56,103651
62069,Lisa Norman,West,34,32464
62070,Kevin Duncan,East,46,46142
62071,Katelyn Contreras,South,23,57241
62072,Shannon Bright,North,57,98133
62073,Emma Patel,South,33,40372
62074,Justin Baldwin,West,29,44779
62076,Steven Weaver,East,56,83658
62077,David Villanueva,North,43,88630
62078,Steve Williams,West,27,81462
62079,Paula Matthews,East,28,118166
62080,Luis Lawrence,West,54,43522
62081,Nichole Wilson,North,62,100248
62084,Laura Cervantes,North,42,55557
62087,Anthony Dean,West,58,44575
62088,Justin Wolf,East,38,31689
62090,Shannon Duncan,North,29,63504
62091,Linda Frye,North,52,112709
62092,Tyler Wright,West,19,103009
62095,Carrie Brown,East,41,55120
62096,Joshua Mendoza,East,20,31917
62097,Cheryl Thompson,North,58,50273
62098,Anthony Castro,North,48,74763
62099,Kathy Vargas,South,39,76789
62100,Cristian Smith,South,61,111956
62102,Allen Pope,South,21,99863
62106,Lisa Cisneros,West,31,70940
62107,Natasha Perez,West,67,49682
62108,Barry Leach,West,30,98337
62109,Morgan Green,North,29,92080
62110,Ruben Washington,South,55,44082
62111,Zachary Wells,East,21,117240
62112,David Orozco,West,21,37089
62114,Marissa Lyons,East,69,63145
62115,Alec Alexander,South,68,60262
62117,Tanya Lindsey,East,20,49352
62118,Herbert Taylor,East,65,57821
62120,Andrew Edwards,North,32,110692
62123,Ann Ross,North,60,87358
62125,Christopher Ray,South,35,43864
62126,Alexander Lamb,East,34,46873
62127,William Ryan Jr.,East,35,45111
62128,Antonio Hull,East,51,115154
62129,Teresa Mills,North,38,42057
62132,Andrea Mcfarland,West,58,38121
62133,Amy Rice,East,64,79589
62134,Tina Crawford,East,68,103672
62138,Rick Hayes,South,63,102401
62139,Nathaniel Peterson,West,25,75046
62143,Clayton Scott,East,62,96573
62144,Connie Harrell,East,51,111488
62145,Mitchell Thompson,East,29,33472
62146,Ryan Lopez,West,44,108485
62147,Troy Bird,West,66,37070
62150,Jill Becker,East,47,31514
62151,Pamela Ford,East,53,88809
62152,Taylor Wagner,West,61,114138
62153,Nicholas Lozano,West,23,80479
62154,Brian Becker,West,67,103390
62155,Deanna Watson,West,48,83264
62156,Cheryl Francis,South,35,52076
62157,Barbara Le,South,38,72369
62158,Brenda Berry,North,62,35625
62159,James Ortega,North,30,107067
62161,Kyle Gomez,South,47,119889
62162,Maria Alvarado,North,45,103260
62163,Kimberly Lawrence,North,54,65467
62165,Amy Shaw,West,53,62159
62166,Daniel Mitchell,West,18,82285
62167,Charles Richards,East,22,83336
62168,Jaime Griffith,West,39,96120
62169,John Bautista,South,18,73346
62170,Christopher Bonilla,East,40,102269
62172,Michelle Marshall,South,20,38125
62173,Jason Daniel,South,65,55731
62175,Alex Kaiser,North,45,67314
62176,Kimberly Richards,East,61,66987
62177,Destiny Gutierrez,East,30,46918
62178,Laura Thornton,West,35,93493
62180,Richard Velez,South,30,71645
62181,Barbara Pena,East,21,40961
62184,Claire Nash,North,41,68849
62185,Zachary Velasquez,North,64,97318
62186,Robin Walker,West,30,100298
62187,John Valdez,East,61,59869
62188,Ana Proctor,West,50,110645
62189,Terry Reynolds,South,67,94039
62191,Destiny Rollins,West,21,53173
62192,Elijah Cooper,West,55,61745
62193,Tricia Young,South,26,102436
62195,Michael Weber,East,36,99440
62196,Shane Bridges DDS,East,22,85486
62197,Tabitha Rodriguez,West,69,115303
62201,Laura Fleming,East,30,48803
62202,Dana Lee,East,45,119553
62203,Terry Rhodes,North,52,78939
62204,Tanya Anderson,South,39,69765
62205,Sherri Brock,South,70,39579
62208,Jerome Nelson,East,45,39256
62209,Wayne Keller,North,25,114729
62210,Lawrence Doyle,West,31,97380
62212,Regina Tucker,North,62,98609
62213,Jamie Martin DVM,North,34,51117
62215,Gloria White,South,52,35780
62216,Clinton Williams,North,51,69083
62218,Ashley Ramirez,East,39,69339
62220,Holly Burns,East,64,48767
62221,Katherine Bryant,South,46,114845
62222,Scott Ritter,West,44,108702
62223,Hayley Chapman,West,32,98390
62226,Beth Rose,South,37,90461
62230,Sarah Estrada,South,24,44597
62232,Kristina Wilson,West,66,94395
62233,Rebecca Atkins,East,49,110062
62234,Larry Hicks,North,24,33116
62235,Tammy Gill,South,55,30717
62236,Amy Werner,North,18,61379
62237,Jonathon Colon,North,43,57511
62239,Carrie Riley,South,61,34992
62241,Kelly Paul,West,28,30815
62242,Michele Peterson,East,31,69971
62243,Mr. Mark Dixon,South,41,57325
62244,Jonathan Walters,North,23,74121
62245,Stacey Ortega,West,50,88045
62246,Ann Baldwin,West,53,44149
62248,Terri Logan,West,69,100277
62249,Deborah Clark,East,18,56676
62251,Holly Hernandez,South,30,33713
62253,Monica Johnson,West,46,71705
62254,Jessica Moyer,East,68,93059
62255,Abigail Perry,South,23,42209
62257,Kristy Pratt,West,20,107403
62258,Madeline Bender,East,27,59148
62259,Kyle Garcia PhD,North,31,84833
62260,Amy Jimenez,West,33,110750
62261,Debra Carter,West,69,84025
62262,Daniel Moore,East,38,86742
62263,Miguel Cook,South,66,42146
62264,Carol Drake,West,29,42217
62265,Melissa Nguyen,East,30,67823
62266,Jesus Jacobs,East,66,103040
62268,Melanie Glenn,West,34,66538
62269,Ryan Blake,West,27,93559
62271,Patricia Armstrong,East,29,87636
62272,Pamela Cohen,South,66,84994
62275,Nicole Norris,East,67,98445
62276,Nathaniel Galvan,South,68,74262
62278,Kristina Lara,West,18,75199
62279,Brittany Shaffer,East,26,30545
62280,Kenneth Walker PhD,North,59,107787
62282,Tyrone Gonzalez,East,68,79113
62284,Evelyn Daniels,West,59,97142
62285,Natasha Bennett,South,27,64910
62287,Jason Mejia,West,68,73436
62288,Vanessa Morgan,South,37,97992
62290,Jerry Jimenez,South,24,102122
62292,Stephanie Oneill,North,45,30219
62293,Gabriel Oconnell,East,41,116751
62294,Philip Mitchell,West,62,105897
62296,James Russell,North,32,108747
62298,Tricia James,West,58,34688
62301,Jessica Brennan,South,27,88170
62302,Angel Anderson,East,32,104603
62303,Shannon Lee,West,48,113994
62306,Paul Berry,South,52,119448
62308,James Lara,West,67,108309
62309,Destiny Haley,North,34,51436
62310,Edwin Torres,South,26,94881
62311,Don Lane,East,38,40221
62312,Carmen Pineda,South,67,84240
62317,Breanna Mendoza,North,27,37080
62320,Jesse Cardenas,South,46,51806
62322,Stacy Hudson,West,44,39099
62323,Kelly Dougherty,East,46,62875
62324,Tiffany Coleman,West,39,82598
62326,Colleen Bauer,North,40,55037
62328,Charlotte Morton,North,29,49909
62329,Travis Silva,East,19,30153
62330,Kimberly Oconnor,North,27,93826
62331,Robert Franklin,West,33,113723
62333,Rodney Willis,East,56,110650
62334,Samuel Wells,North,68,52599
62335,Marvin Case,East,25,42750
62336,Michelle Andrade,West,20,85999
62337,Donna Ballard,North,22,74241
62340,Susan Norris,East,18,71864
62341,Charlotte Daniel,North,56,69572
62342,Samantha Fox,West,48,84047
62343,Jason Kirby,East,47,33424
62344,Matthew Roth,East,64,101401
62345,Angela Chen,North,38,104717
62347,Cynthia Brooks,West,43,105070
62348,Heather Coleman,North,34,50698
62350,Joseph Miles,North,20,33064
62352,Cassandra Lopez,East,44,32726
62353,Lindsey Morales,West,25,34586
62355,Jessica Aguilar,South,70,83500
62358,Jon Ingram,North,52,77305
62359,Hayley Strickland,North,25,49379
62361,Kaylee Bullock,West,23,73409
62362,Sara Ward,West,63,81022
62363,Joe Ross,West,45,72312
62364,Kimberly Payne,North,35,118832
62366,Jesse Fuller,North,44,86232
62367,Marisa White,North,23,33435
62368,Ryan Choi,North,19,76726
62369,Kevin Turner,North,42,65799
62370,Susan Benton,West,27,91261
62371,Joshua Williamson DDS,South,49,65697
62372,Kent Thomas,East,47,69222
62373,Logan James,East,22,75150
62374,Jon Walter,West,30,53554
62375,Kenneth Shea,West,48,43998
62377,Joseph Goodman,East,49,38888
62378,Kenneth Bradshaw,East,22,100313
62379,Allison Hammond,South,66,102908
62381,Jonathan Grimes,West,28,48121
62382,Bruce Ortiz,South,49,115737
62383,Alison Hansen,West,23,119352
62385,Carolyn Huynh,East,20,118453
62386,Emma Roberts,North,34,72569
62387,Kristin Newman,North,63,114942
62389,Rebecca Monroe,South,57,31093
62390,Nina Moore,West,68,37762
62391,Kimberly Preston,South,40,65929
62392,Terry Jensen,West,62,34799
62393,Zachary Allen,South,43,73106
62394,Adam Roman,West,68,115378
62396,Patricia Yu,North,27,117106
62397,Deanna Jones,South,56,96392
62399,Cody Williamson,West,36,36364
62401,Heather Jimenez,South,60,116750
62402,Mr. Hector Matthews,South,39,100486
62403,Alan Schmidt,North,38,56816
62404,Micheal Mckay,North,29,110891
62405,Dana Daniel,South,55,72879
62406,Christopher Oliver,East,35,78852
62407,Lauren Perkins,South,59,69620
62408,Michelle Lynch,South,60,38493
62409,Kenneth Glover,South,38,110326
62412,Jeremy Stone,South,58,98821
62415,Alyssa Martinez,East,20,112889
62416,David Foster,South,66,58373
62417,Patricia Moreno,West,32,101206
62418,Harold White,South,51,99764
62419,Sarah Finley,East,21,86651
62420,Sydney Hoover MD,North,38,36116
62422,Rebecca Pennington,West,24,49690
62425,Madison Richmond,West,48,88915
62427,Keith Frost,South,63,39447
62428,Jessica Mills,East,59,107120
62429,Scott Boyle,North,43,84576
62431,Marvin Hansen,East,27,73316
62435,Christina Stuart,South,35,51455
62438,Kristin Walker,West,26,117532
62441,Alan Hughes,North,32,97197
62442,Nathan Watson,East,41,50914
62443,Joshua Bowman,West,28,85414
62444,Madeline Benjamin,North,20,100490
62446,Nancy Herrera,East,56,77607
62447,Valerie Rollins,East,34,113924
62449,Virginia Gill,West,23,108707
62450,Steve Lee,South,40,89266
62451,Casey Cole,South,18,69252
62452,Amy Johns,South,69,112456
62453,Thomas Gray,West,27,83609
62454,Brandy Parsons,East,57,41526
62456,Robert Porter,North,22,117026
62458,Angel Saunders,South,22,69234
62459,Brandon Sherman,North,41,53383
62460,Mr. Benjamin Houston,South,55,36231
62461,Alexis Harris,East,51,86617
62464,Bradley Sims,South,55,59438
62465,Sandra Hampton MD,South,35,106536
62466,Micheal Curry IV,North,63,88752
62467,Evelyn Gomez,West,27,50555
62468,Melissa Cobb,North,26,46689
62469,Angela Parker,North,67,103653
62471,Christina Salazar,East,27,73024
62474,Brandon Chavez,West,19,54696
62476,Belinda Johnson,South,52,76292
62477,Larry Lambert,South,64,64458
62480,Thomas Contreras,East,41,79883
62482,Sergio Martin,East,57,65141
62485,Mrs. Patricia Klein MD,East,48,33076
62486,Daniel Zimmerman,East,19,92764
62487,Lori Smith,East,50,89000
62488,Karen Williamson,North,25,103150
62489,Nicholas Torres,East,35,43877
62490,Diane Pace,West,46,38328
62491,Laurie Mcdonald,West,41,69056
62492,Julie Hudson,North,36,35170
62493,Melissa Conner,East,26,92859
62494,Keith Simmons,South,69,62338
62496,Andrea Hester,East,44,83605
62497,Philip Roberts,South,65,112184
62500,Madeline Moore,West,53,66592
62501,Brittney Campos,West,53,75740
62502,Stephen Barnes,North,44,92121
62503,Katherine Hill,South,21,93100
62504,Brittney Rich,South,66,59767
62505,Caleb Meyer MD,South,66,116342
62506,Joseph Baird,West,23,87619
62507,Lindsay Ortiz,East,27,46655
62508,James Hutchinson,East,60,76390
62509,Alisha Hayes,South,47,117378
62511,Chad Fowler,North,25,34512
62514,Joseph Fletcher,East,44,41813
62515,Jeff Watts,South,47,37602
62516,Austin Miller,East,30,79525
62517,Heather Rowland,East,68,53640
62518,Belinda Long,West,53,32933
62520,Richard Stanton,North,46,35849
62521,Lisa Orr,South,30,116952
62524,Miranda Wood,South,39,107572
62525,Dr. Joshua Green,West,28,73036
62526,Nicholas Valentine,South,69,118474
62527,Sarah Stevens,North,60,40652
62528,Lisa Ball,North,26,64202
62530,Gregory Nolan,East,59,45335
62531,Sarah Sheppard,West,49,80384
62532,Stephanie Lamb,West,35,95986
62535,Danny Collins,East,29,95099
62536,Tanya Steele,West,18,98154
62538,Adam Shannon,South,24,118269
62539,Katelyn House,North,45,46620
62542,Kristen Logan,North,25,31059
62545,Mark Forbes,North,57,113024
62546,John Kemp DDS,West,45,71478
62547,Justin Watson,North,58,59818
62548,Larry Taylor,East,60,76837
62549,Laura Bailey DDS,South,44,58012
62550,Marcus Washington,West,53,88720
62551,Debra Nelson,South,48,97571
62552,Matthew Howe,North,54,94230
62553,Sandra Sharp,South,25,102876
62554,Matthew Small,West,52,64545
62557,Laura Reed,South,45,112078
62559,Edward Bradley,West,26,96882
62561,Jason Shannon,North,33,47161
62562,Brandon Atkins,North,45,41363
62563,Oscar Mcclure,South,70,104817
62564,Karen Santiago,East,20,86477
62565,Ashley Mccormick,West,70,83298
62568,Brandi Leblanc,South,60,41576
62569,Adrian Wyatt,East,35,98660
62570,David Cameron,West,34,41074
62571,Wendy Dunn,South,51,35857
62572,Joseph Ramsey,South,21,55388
62573,Oscar Johnson,North,24,50108
62574,Russell Bell,North,20,100854
62575,Stephanie Henderson,East,66,68027
62576,Kevin Herring,South,25,76503
62578,Richard Wang,East,18,102743
62579,April Thomas,West,26,43156
62580,Stephen Richards,West,64,87685
62582,Alyssa Davis,South,39,37561
62583,Monica Edwards,West,40,105203
62584,Mr. James Drake,North,28,32556
62585,Sandra Colon,South,64,87189
62586,Cassandra Becker,East,48,96385
62587,Steven Singh,West,67,108001
62589,Teresa Gilmore,West,47,111859
62591,Mary Mann,North,50,99421
62592,Ryan Simmons,West,34,99314
62593,Kyle Hanson,East,25,97091
62594,Emily Harrison MD,South,23,44408
62595,Cameron Mcclain,West,42,95330
62598,Glenn Johnson,East,29,76958
62599,Juan Wright,West,43,93811
62602,Travis Barnett,South,48,68904
62604,Alicia Nixon,East,66,73488
62605,Peter Martinez,East,35,39084
62606,Cheyenne Luna,West,25,66046
62607,James Decker,South,38,69276
62609,Deborah Chen,East,32,36477
62610,Aaron Ellis,East,50,55573
62611,Maria Young,South,67,41494
62612,Mariah Rogers,North,39,36585
62613,Thomas Ingram,East,35,47403
62614,Jordan Delgado,South,67,109170
62615,Ashlee Rodriguez,South,47,104140
62617,Whitney Rhodes,North,21,54946
62618,Laura Mills,South,64,40686
62621,Alexis Mason,North,26,118130
62623,Jaclyn Mcguire,East,24,35108
62624,Traci Martin,North,58,38402
62626,Michelle Marsh,West,42,37306
62627,Kristen Stone,South,38,117747
62628,Erin Meza,East,32,98339
62629,Danielle Blackwell,North,33,101842
62631,Terry Bryant,North,42,49964
62633,Tanya Pope,East,60,70521
62634,Megan Gilmore,West,46,37687
62635,Kimberly Holland,West,65,108254
62637,Jasmine Rodriguez,North,61,103058
62638,Andrea Hardy,East,18,78218
62639,Michael Lindsey,East,51,76636
62641,Michelle Hendricks,South,20,54989
62642,Austin Wiley,West,67,82762
62643,Andrew Pierce,East,35,97572
62645,Jennifer Cox,East,19,48210
62647,Kathy Abbott,West,48,62076
62648,Dustin Reyes,North,36,106646
62649,Jeff Ruiz,West,52,102737
62650,Joseph Beck,North,29,102647
62652,Jeremy Stewart,South,54,75034
62654,John Yates,North,59,36607
62657,Ashley Romero,South,64,83932
62658,Maurice Duke,North,70,53241
62659,Brett Burke,North,20,68012
62660,James Simpson,North,70,79652
62661,Daniel Davenport,West,34,37503
62662,Katie Dennis,South,31,114002
62664,Vanessa Michael,West,55,89070
62668,Marcus Snyder,North,32,65711
62669,Kristy Roberts,West,55,87873
62670,Bridget York,East,37,67396
62672,Adam Gallegos,West,50,93092
62673,Yvonne Ramos,North,35,111461
62674,Ryan Flowers,North,24,57748
62677,Betty Walters,South,28,83362
62678,Nicole Summers,North,25,33583
62679,Christopher Cain,East,52,86144
62680,Kathy Adams,East,39,64008
62683,Shane Rodriguez,North,33,98108
62684,Aaron Armstrong,East,28,60309
62686,Rita Nelson,West,51,65059
62687,Samantha Cunningham,North,45,91718
62689,Charlene Wright,West,46,71951
62692,Taylor Dean,North,61,76587
62694,Anna Watson,North,50,90524
62695,Carly Brown,East,33,84433
62696,Amber Wyatt,East,22,60954
62698,Kathleen Frank,South,47,38516
62700,Eric Patton,East,52,43604
62701,Melissa Morgan,West,69,77108
62702,Julie Kennedy,West,43,72399
62703,April Bullock,West,21,52545
62704,Kevin Harris,East,63,97697
62707,Yesenia Peterson,West,60,59445
62710,Dennis Deleon,East,22,106906
62711,Darryl Clark,North,67,75813
62713,Justin Brooks,East,38,90431
62716,Mr. Robert Chen,North,66,119467
62717,John Morgan,South,23,84627
62720,Joan Hayes,West,65,115833
62721,Erica Vasquez,East,30,104923
62722,Stacy Willis,South,67,30825
62723,Susan Roberson,West,50,59724
62724,Amber Rivas,West,26,90171
62725,Sandra Willis,North,45,87497
62726,Anna Berry,West,69,105176
62727,Lauren Hunt,East,41,109764
62732,Toni Roberts,North,67,71659
62733,Michael Cross,South,27,76724
62735,Brittany Davis,East,37,32713
62736,Dr. Tamara Atkinson MD,North,18,116366
62737,Chelsea Rivera,North,47,111417
62739,Kim Glover,South,40,44024
62740,Mark Chapman,North,65,73968
62741,Dr. Christina Gibbs,West,69,52403
62742,Gina Rivas,East,60,55818
62743,Robert Kramer,East,23,55262
62745,Margaret Farmer,West,35,74423
62746,Kimberly Hawkins,South,38,36389
62747,Nathan Perez,East,56,85998
62748,Harold Mcmillan,North,21,45770
62749,Timothy Sherman,North,70,60788
62751,Karen James,West,56,55961
62752,Valerie Wilson,North,57,57602
62753,Brittany Page,North,61,102749
62754,Vanessa Stanley,North,39,70822
62755,Heather Ray,North,57,83713
62758,Anthony Barrett,North,35,45574
62761,Tracy Watson,West,51,58913
62762,Stephanie Hanson,West,70,101655
62764,Dr. Emma Jacobs,West,27,63604
62765,Angela Watts,North,32,118421
62766,Craig Johnson,West,26,52839
62767,Emily Patton,East,23,34457
62768,Tabitha Hoffman,South,33,32345
62769,Laura Norman,West,19,32554
62771,Todd Anderson,North,28,45011
62772,James Fuller,South,54,53651
62774,Jordan Rowe,West,30,59867
62775,Stephen Khan,South,40,36536
62776,Ashley Rosales,East,22,113296
62777,Zachary Cook,West,30,108066
62778,Ricardo Stevens,North,70,115278
62779,Alexa Reynolds,South,49,97170
62781,Craig Mccoy,South,23,108895
62783,Virginia Anderson,North,42,88074
62784,Katelyn Richard,North,39,34510
62785,Alexander Salazar,South,38,90195
62786,Carolyn Lang,West,50,48894
62787,Laura House,West,22,68425
62788,David Oconnell,East,36,112897
62789,Nicole Carpenter,East,33,86142
62792,John Bryan,East,69,38563
62793,Tristan Petersen DDS,South,42,113706
62794,Maria Nelson,West,34,115434
62795,Jordan Edwards,North,29,72359
62796,Nicholas Ferguson,South,57,67966
62799,Donna Cook,West,34,47784
62800,Miss Annette Roman,North,38,87671
62801,Jessica Clay,East,30,72031
62802,Justin Clayton,West,42,100298
62804,Bradley Lee,East,29,104465
62806,Brandon Alexander,South,38,92498
62807,Stacey Strickland,North,51,32576
62809,Elizabeth Armstrong,South,69,93700
62810,Chad Rodgers,South,56,32966
62811,Fernando Allen,East,49,66048
62813,George Sims,West,63,78913
62816,Mark Daniel,West,22,81519
62819,Brittney Ford,North,24,41205
62820,Christine Burns,South,24,102567
62821,Teresa Pugh,East,40,60671
62824,Natalie Oliver,East,30,97710
62827,Travis Pham,East,60,65250
62829,Andrew Ferguson,South,36,107877
62830,Roberta Wong,South,21,94832
62831,Austin Graves,South,59,44597
62832,Jenna Harvey,North,47,93952
62833,Blake Martin,West,52,63080
62834,Luis Decker,South,25,74276
62835,Stephen Higgins,South,68,78789
62837,Natasha King,North,58,32303
62839,Max Hess,North,58,115518
62842,Cameron Flores,East,21,52024
62843,John Fitzgerald,South,63,116380
62844,Monica Bates,East,57,112810
62845,Amanda Stewart,North,53,114706
62846,Gregory Aguilar,South,40,105595
62847,Michael Wright,West,31,40044
62848,Thomas Nichols,South,24,36357
62849,Brooke Nunez,South,19,99819
62850,Rachael Boyd,East,45,88304
62852,Nancy Bishop,North,60,85539
62853,Ronald Carrillo,South,21,93471
62854,Hannah Hudson,East,54,103078
62856,Sarah Thomas,East,50,41212
62858,Adrian Parker,West,50,43411
62859,Jesse Boone,East,46,37668
62861,Brian Hall,East,67,38420
62862,Michelle Anderson,South,32,109412
62863,Robert Manning,East,56,78455
62865,Tamara Kirk,North,50,93709
62866,Adam Nielsen,North,18,77702
62867,Justin Love,South,62,77649
62870,Karen Morales,West,45,109516
62871,Hannah Phillips,East,69,98701
62872,Eric King,East,34,56356
62873,Brittany Hodges,North,41,79081
62875,Alison Mcintyre,East,21,97141
62876,Luis Blair,East,65,115905
62879,Mercedes Floyd,North,21,85094
62880,Ms. Crystal Dennis,West,25,113566
62882,Stacey Walter,West,48,70021
62883,Sarah Greene,East,50,76447
62884,Laura Flynn,East,42,36164
62890,Jeremiah Adams,South,55,99175
62891,Kellie Thomas,West,61,95744
62892,Kristy Lewis,North,29,57402
62893,Vanessa Reid,South,56,46174
62894,Jose Bryan,West,59,80006
62895,Isaiah Soto,North,26,46413
62896,Christopher Weber,East,35,56836
62897,John Ramirez DDS,East,30,60502
62898,Gary Carrillo,West,58,90697
62899,Robin Norman,East,28,98522
62900,Darrell Duarte,South,69,76514
62901,Larry Cross,South,64,82057
62902,Rachel Fuller,East,54,101346
62903,Crystal Wallace,East,64,116890
62904,Nicholas Nunez,East,31,85399
62907,Robert Houston,East,68,90377
62908,Krystal Evans,East,70,111504
62909,Andrea Colon,North,29,87896
62910,Katherine Elliott,South,70,92163
62911,Sarah Cunningham,East,64,99855
62913,Mrs. Erin Morgan,South,44,48547
62914,Dr. Brianna Lewis MD,East,58,69309
62916,Hector Soto,East,47,47617
62917,Victor Hernandez,South,38,115296
62918,Stephanie Klein,West,40,117558
62919,Mark Harris,South,57,111849
62920,Crystal Andrews,West,44,111579
62921,Gerald Vega,North,68,60730
62922,Thomas Barron,South,58,87118
62923,Michael Boyd,North,51,45802
62924,Susan Hurley,West,26,88836
62927,Robin King,West,26,85518
62928,Michael Fischer,East,65,35439
62929,Rick Dyer,South,41,71505
62930,Cheryl Roberts,South,58,40395
62932,Lauren Davis DDS,West,48,97458
62935,Kevin English,West,58,39853
62938,Denise Thompson,East,37,46029
62940,Justin Bryant,East,37,108327
62942,Jennifer Weaver MD,East,27,73383
62944,Erik Oliver,South,51,97186
62945,Jeffrey Benson,East,58,94867
62946,Jeffrey Nixon,North,36,69917
62948,Dale Daniels,West,20,40705
62949,Sara Fitzgerald,South,67,39312
62953,Paige Wells,North,70,49373
62954,Tyler Wilson,North,19,52508
62955,Holly Wiggins,North,44,53565
62956,Morgan Doyle,North,36,33900
62958,Pamela Turner,North,24,69497
62959,Mrs. Carla Robertson,West,39,30385
62961,Jacob Santos,East,25,35500
62962,Donna Bailey,East,44,96999
62963,Ray Wolf,North,46,88656
62964,Tony Glenn,South,54,65692
